1596.5
1591.9
1596.9
1592.9
1591.8
1603.1
1609.1
1591.3
1596
1593.5
1610.1
1611.8
1591.7
1598.6
1599.2
1611.5
1597
1595.3
1603.8
1593.8
1604.9
1600.9
1596.4
1598.4
1594.2
1596.4
1600.2
1607.2
1594.7
1594.1
1593.7
1601.7
1593.4
1591.2
1608.5
1604.7
1591
1597.1
1600
1593.1
1610.4
1611.6
