1596.6
1591.9
1597
1593
1591.8
1596.5
1609.3
1591.3
1603.3
1596.1
1610.3
1612.1
1591.8
1593.5
1599.5
1611.8
1598.7
1597.1
1595.3
1593.9
1604
1605.1
1601
1594.3
1596.5
1600.3
1607.2
1594.7
1594.1
1593.8
1591.3
1593.5
1601.9
1591
1593.1
1604.9
1608.7
1600.1
1610.6
1597.2
1598.5
1611.8
