1598.21708970665	1597.39233921683	1596.21752380639	1596.21314070262	1597.87953562533	1597.44554229415	1597.16940534648	1596.23960323794	1597.22089174390	1597.07506314070	1597.91369580337	1596.78279045942	1596.95782189963	1597.61936930228	1596.63159424146	1598.50977313865	1597.46127129183	1597.42834233047	1597.44710468313	1597.98800729067	1597.76829074345	1596.98945039845	1597.17354622495	1596.74164604053	1599.36222207351	1597.35472412046	1596.49178993135	1597.03276691072	1598.78897532681	1597.58650732530	1596.40476459162	1595.88104776020	1598.62174937275	1596.74625694935	1597.86988789168	1596.82206864465	1597.96538494223	1598.43762715865	1597.71324378263	1597.25522401286	1596.84733041718	1599.12588485212	1596.61225495669	1597.10957838312	1598.25645940258	1596.55148299316	1597.60921612211	1597.23859945806	1598.72898146620	1598.25104627136	1596.82519549228	1596.21009374899	1597.71115663421	1597.66131226305	1598.10964994199	1597.20454459253	1595.70679294675	1598.52671095333	1598.47467138720	1597.56366373305	1598.16348941751	1598.52840836838	1596.59622384973	1597.56756039427	1598.04687590345	1597.68012948801	1598.16038921479	1597.31241402702	1598.69687068248	1598.02421558901	1596.65576272762	1596.58266322958	1598.32161921540	1596.44950527533	1596.56447811101	1596.80700427450	1597.82783877309	1597.86751446943	1598.13054391180	1597.15670744317	1596.84416380467	1596.63846989241	1598.42226731060	1596.90378468294	1598.23338736876	1599.40259917491	1596.71921500888	1598.17041078334	1597.43965164977	1598.27612546106	1596.51211409683	1597.01244912463	1599.12655258505	1597.89908759348	1595.98376384052	1597.30614748850	1596.97199334268	1597.55781249675	1598.12769036033	1596.24703863189	1596.53105867229	1596.19513582800	1597.14540164476	1596.52573591327	1598.90094275042	1598.41404835492	1597.45046903994	1596.79240603096	1596.98971631969	1598.18693410550	1596.39399794826	1597.62398776964	1596.69292537852	1598.89266364043	1597.01300845221	1597.94456562928	1596.02733574709	1598.09087550497	1595.70851301077	1596.33135902241	1596.30490819933	1597.71396205299	1595.91729927474	1597.71364555569	1597.47297657964	1597.94648534940	1596.65952012264	1596.73343299580	1598.11913999960	1597.41244201110	1597.40154367413	1595.15564547957	1597.95306536898	1596.96516934615	1597.49459710450	1597.26276745795	1596.61412394613	1597.66733135738	1595.93554990101	1597.64664058657	1597.94302867774	1596.55229442258	1597.47139755615	1597.69712964304	1597.02951703855	1596.75607030447	1597.15723580719	1597.82576217700	1596.11540547633	1596.86459458390	1597.96869805829	1597.73018615852	1596.15063756215	1597.97823866091	1597.70600518654	1598.33949245814	1597.73355156786	1598.18086790941	1597.14634178100	1596.30265405548	1596.64588607991	1597.85647134296	1596.59674323795	1597.56040643175	1597.35175164694	1596.36987043357	1596.67112014661	1597.85939783436	1596.42503662961	1598.36430894669	1597.18710357299	1598.39105237261	1597.70792011449	1597.68652573886	1598.10384581038	1598.50282869004	1597.10134999463	1598.09566373709	1598.56084484851	1596.80558419731	1597.39972597179	1597.94561143159	1598.26728952567	1597.62346865885	1596.50389380145	1598.13749569737	1598.32202781993	1597.58482277020	1596.65124562495	1597.46029331156	1597.60523485109	1598.49817550145	1596.65053723482	1597.47451775553	1598.03796205121	1598.52839993828	1596.46485597805	1598.21025757720	1597.98767968955	1597.00602718775	1596.74144543663	1598.09754562173	1597.46753756585	1596.44617276805	1595.57717035350	1596.23214194385	1599.34587079545	1595.63110088301	1597.79118642219	1597.54939573738	1595.57856641507	1598.38628101973	1597.50383297570	1597.63296630916	1597.63782670102	1597.80683737295	1597.47608012895	1597.17690185327	1597.68732566474	1596.45034286494	1596.83938214425	1596.08337892118	1597.18339681428	1597.78133601948	1596.33046594044	1597.96796863394	1597.38647715738	1596.32685992705	1597.46252638653	1598.10756025967	1597.81463336106	1598.24896176819	1597.24752934812	1596.16925764731	1595.49532512330	1596.74222079163	1596.42717161794	1596.13783357570	1598.37388588573	1596.46093166311	1596.58424544978	1597.41708831302	1596.15421142579	1597.46088986945	1596.67083961370	1596.73865020643	1597.86730600154	1598.71353095707	1597.25818008360	1597.70594988314	1596.76485186931	1597.90070842477	1596.17218402701	1597.42267200528	1597.85071064551	1598.34473818410	1597.80331929997	1596.86505418345	1596.60536806530	1597.52598248804	1597.43205631986	1596.06116793378	1597.34918529107	1597.85005069583	1595.69956146178	1596.90617369577	1597.00432152944	1596.93018685860	1597.80658582924	1597.18632324818	1596.90379430405	1597.06931194757	1597.05246464336	1597.05991092698	1597.05126654818	1598.11045573996	1597.37375529104	1596.76570011293	1597.72656713931	1596.97126471122	1598.46993473529	1597.84371848514	1597.10435430418	1596.34308720010	1596.38158488153	1597.15819804098	1597.33250433124	1596.87263187325	1597.51001656427	1598.37356449594	1598.14553286720	1597.24395238930	1595.49283266569	1598.92572808865	1597.54193746375	1597.01010097158	1597.45929525786	1596.97497260601	1596.84134541322	1596.80059382114	1597.00725134076	1596.59762405213	1597.54953470832	1598.85581497746	1597.92969698542	1597.73620058363	1597.35397552414	1598.12717102560	1597.03566545976	1598.12770743618	1597.05845590908	1597.76965499920	1596.94438873728	1596.83181761710	1597.06209447512	1598.04884555915	1598.10344829286	1597.87247608821	1596.58307406124	1595.80956694862	1597.29559167879	1596.64521032746	1597.33877597382	1597.37969361403	1596.23073161513	1597.70223480904	1597.28288680261	1597.11084962933	1597.72974682645	1596.60813063324	1596.55941046816	1597.61459380634	1596.30271048263	1598.34725872787	1596.30163599760	1598.09312004892	1597.49530152375	1596.44189472995	1597.05403008824	1597.42617193526	1597.37369632533	1597.74716142030	1596.78666163041	1596.88541791388	1597.57286355702	1597.30597132532	1597.93544565022	1596.78283000698	1597.66833834354	1596.09566624330	1596.98119165831	1597.30073244034	1597.04920937308	1596.19933507536	1598.78210824449	1598.22882471268	1597.46168423929	1598.88917188408	1598.08273093539	1597.06393974203	1598.76046978839	1597.19834971281	1596.54162358657	1597.56852251149	1598.18262774206	1597.76957503241	1597.95665277734	1595.87176723329	1595.60406615172	1597.64842370464	1597.54798911494	1597.05839057264	1597.36460506339	1597.34792973792	1596.56678556043	1597.40677224151	1598.25716293341	1596.22378422154	1597.46374664783	1596.55931517800	1597.43268062147	1597.86539968682	1596.87397673193	1596.57938819295	1597.09600388468	1597.09726858064	1596.52424543169	1598.83533036736	1597.74675676647	1596.76804247137	1596.51253944760	1597.81146562039	1598.92615970283	1596.80827501639	1598.38725377449	1597.91730728225	1597.44718828163	1596.49094101473	1595.80126007900	1597.97619056368	1596.46217346027	1596.46155583791	1595.80612512959	1597.15828773335	1597.73133636744	1596.13667201258	1595.89161379986	1598.37671558922	1596.85812365053	1598.19278531134	1598.19590193596	1597.34154303431	1597.29408179540	1598.14034345678	1597.70040075460	1597.06888911687	1598.54063701813	1597.55120691614	1596.52156293682	1597.85132279372	1596.54200792635	1598.78996654630	1597.05043077574	1598.59245951856	1597.24191159827	1598.99212779171	1597.44998564947	1595.86200329115	1597.43886240796	1597.95887012869	1596.47019719848	1597.77860790725	1597.86147296422	1597.57458454340	1596.96673021123	1598.20383751184	1597.75257932222	1599.06041331229	1598.38401440323	1597.49537765525	1598.38804835673	1596.97445803187	1597.10580167264	1597.61188478729	1596.65547908608	1597.16818975657	1598.32954124126	1597.80902342430	1597.60800076247	1597.50505172835	1595.72014144308	1597.48529022563	1597.66621938882	1596.26794002338	1597.27407404735	1597.18036512221	1596.94153885908	1597.37853707692	1599.12079103475	1595.59565009096	1599.24320042144	1597.14850361678	1596.28153502376	1596.12585066596	1598.67290097609	1596.99509630015	1598.07157506826	1597.19325389080	1597.12324532456	1596.64585665175	1597.47707213083	1596.52847867752	1597.40705756208	1597.65662750578	1598.20795433207	1596.36224891028	1598.25260584365	1598.49058018029	1597.77779920322	1599.64887179275	1597.43724063913	1596.94977941757	1597.68003456656	1597.15079234937	1597.25470751790	1596.83313943907	1597.88874030732	1598.44952284399	1598.65523075726	1596.50188682563	1596.75817310418	1596.72824858671	1596.75428699759	1597.54812536874	1596.21358260052	1598.32753045771	1597.67966916217	1596.98669717790	1597.83911493910	1599.27176283120	1596.69506526754	1597.35898185870	1596.88759780325	1597.37675957530	1596.39712903440	1597.57961391197	1597.32873254267	1596.57334630522	1597.54954166754	1597.18988901633	1598.03685839395	1596.85312166590	1598.32502466993	1596.80846388240	1596.64909523893	1597.83304407659	1597.36167902971	1597.10844803141	1596.52634538313	1596.60330247541	1596.38427048743	1596.58139987882	1597.00346533643	1597.87264148242	1596.07514677087	1598.87867615067	1597.20494922556	1598.89782646783	1596.67545268434	1597.16443360234	1597.60905677327	1598.05912942938	1597.46217562165	1596.44867928813	1598.12944316840	1596.70022796638	1597.54351226056	1596.01788415953	1596.04929745581	1597.27487821310	1597.53240345702	1597.31670395003	1596.74111772343	1597.19942227037	1597.85353310950	1598.23157431774	1596.26806081510	1597.31975899368	1598.57348537530	1596.39281158932	1597.66916681850	1596.95776101864	1598.10863001945	1599.08147373263	1597.18472667266	1597.46753395152	1597.34570576079	1597.15069848551	1597.15253157910	1596.44292801801	1597.50639185077	1598.38453277370	1597.21411529822	1597.46424186106	1598.57325460879	1598.96191269834	1596.88524001829	1597.16455417107	1597.47089651612	1596.49176234467	1596.72696017918	1597.78753174027	1595.91927782933	1598.15284363766	1597.42463429310	1598.12459516645	1596.95980132936	1599.41530111539	1595.70586056953	1597.51480573345	1597.51740332261	1596.40512892290	1598.36403358849	1598.30670231971	1596.88830164505	1596.41097011620	1598.05769306820	1598.20946973982	1596.84546899726	1596.55608677931	1596.94893111343	1597.50856144070	1597.13887507565	1597.22110175061	1596.37749718344	1599.65593152119	1598.66261836432	1598.32508189378	1598.86100946462	1596.99233728395	1597.48543228445	1596.38709957247	1597.08872786606	1596.08578962135	1596.95374780962	1596.44186060954	1598.31624882669	1596.06915816396	1598.83906784495	1597.69314644325	1597.28766927122	1597.50121581491	1597.93572691266	1596.71003078101	1596.33572124827	1597.91056478631	1596.14990083520	1596.99072079392	1597.32731618640	1598.20283914391	1596.12780073963	1597.79762452668	1596.64777412271	1597.43172000226	1597.92415110674	1596.89593531600	1597.38344630851	1597.24636396589	1597.39497573781	1597.83635196401	1598.06446604785	1597.09289478019	1597.63140981212	1597.69385138411	1597.94480017730	1596.69784175561	1596.80374406872	1597.07037794655	1597.41890712093	1596.93587246644	1597.37895195576	1596.92606313722	1597.03593984321	1596.78902062738	1597.14115439496	1596.61217214475	1596.47581605470	1598.31470462653	1598.69182406847	1598.40260385707	1597.09509370866	1597.13442932495	1597.98949380861	1598.08870327968	1597.40421547282	1596.08942915029	1599.43070810233	1597.90258404569	1597.50261787130	1598.21781009182	1597.84784995478	1595.86916737860	1596.64663010964	1597.84363059628	1597.83447560402	1596.54923582722	1597.81336191516	1598.77071222512	1597.78453980010	1598.88291512069	1598.59048732551	1598.00026580178	1597.11977458541	1597.07456084765	1597.52412520445	1597.24445542123	1597.51498896512	1598.18817178569	1596.39164275226	1596.71713455799	1595.44498089626	1597.26904620934	1597.73176049361	1596.66053419890	1598.40851450018	1598.52730742404	1598.67001441624	1597.27893323892	1596.44215413290	1597.07708453879	1597.30805716885	1596.91675003037	1597.51251526308	1597.30754509946	1596.40450694959	1597.14510904326	1597.12373138276	1597.30389505524	1597.13438999311	1596.85823622268	1596.85094772029	1598.74651569835	1599.07485169431	1597.83697042771	1597.08675059955	1596.71087680887	1596.60139104425	1598.09652659987	1597.47175753966	1597.21696855512	1599.53126563486	1596.94208553787	1596.95476926779	1598.55070731841	1596.62579558570	1598.65797567782	1597.36062983550	1597.19268586726	1597.05215562028	1597.20261793254	1596.88674297274	1596.99933294512	1596.84853361539	1596.74658733129	1597.40545908858	1596.11263023156	1596.70343228500	1596.52020435166	1597.11456900740	1598.36826218721	1597.95965699232	1598.98004300252	1596.41061638888	1596.75523117454	1598.08806102267	1597.04582653312	1597.45675824516	1597.48473786520	1596.24948261503	1597.03561660923	1597.79291257484	1596.55894124414	1598.24457430894	1597.13125394819	1596.35755196029	1596.64242231982	1597.25939451341	1597.51079522982	1599.28389076746	1598.31539559505	1596.33764208039	1595.62156550883	1597.55440453041	1595.85758592941	1596.17329445473	1597.03965506748	1595.72701393868	1596.11197015476	1597.29888131518	1597.66051802499	1598.14620893419	1597.50386940602	1597.14664423679	1598.49279984751	1597.67053246743	1597.61261541636	1596.15634516513	1597.30372296413	1595.71486927994	1598.31731149441	1596.14456632137	1598.40417042001	1596.01080873620	1598.06718770504	1596.28743957719	1597.71128907550	1598.52387720310	1598.15620946420	1598.76398814925	1597.90383197401	1597.91460706323	1597.82161687647	1597.18314937752	1598.32072252949	1599.55278029759	1597.50085559287	1597.53919016058	1597.58068637956	1597.24580625699	1597.84989490062	1596.78094319997	1596.43655583425	1597.45320952269	1597.93382684299	1597.79789251123	1597.44421500242	1597.33414944535	1596.27670850624	1598.01642174145	1597.57866714268	1596.07376067709	1597.02245747938	1596.40235823423	1598.29619591106	1595.36633760537	1596.31457717774	1597.36835328594	1595.29427810221	1596.64858392527	1596.77462776697	1596.78964654146	1596.01629899850	1597.92078253394	1599.11907404042	1596.91150999411	1596.98139606064	1596.73658627963	1597.13180550050	1597.88214124167	1597.65725420788	1596.16519475037	1597.00355885441	1597.35645881995	1595.81767385915	1597.42765998667	1597.48010654782	1597.32370875728	1597.42305780699	1597.92942317625	1596.13887457190	1596.94091262606	1596.52746663283	1596.44706799881	1598.62145401660	1595.97476183298	1596.02562109541	1597.76983103018	1597.99671643833	1597.65386368004	1597.52332244480	1597.14295787588	1598.32422047033	1596.64837643646	1597.19625822029	1596.38662328417	1597.87896925063	1596.91099211986	1598.41786111177	1598.29874029815	1596.51856988052	1596.80742104133	1596.97500644033	1596.49530666144	1597.25004693106	1597.82991949594	1597.43057373923	1596.96902869086	1597.18719712596	1596.82356252993	1597.95913906628	1596.29986845804	1597.26992729066	1597.92469631460	1597.82953176751	1596.12055178361	1596.89052947122	1596.81593690431	1597.08530758598	1596.66634795317	1597.22780696631	1596.71178653719	1598.09713893013	1598.06478813733	1597.46604165636	1596.45739387423	1597.41226878732	1598.24600011218	1596.29819926489	1597.01900976013	1596.01377912311	1598.11458881959	1597.50865949833	1597.45706411117	1597.13582946637	1596.20160677173	1596.81802471504	1596.37013409740	1598.23309858233	1596.92742623651	1595.73988431486	1598.57097066426	1598.41310466411	1596.78604875293	1597.72363882239	1597.38059363750	1596.81744290715	1598.53304185826	1597.23278909068	1597.15448422081	1597.01885101164	1596.79051180182	1598.81916890413	1597.61333991166	1598.17933717960	1598.26762929307	1598.61123299271	1597.32705269775	1597.64423324541	1598.26178100501	1597.61419370322	1597.97666459526	1597.28157201940	1597.46654848410	1597.95890793992	1598.13283134614	1596.66443486523	1597.43451434616	1597.46458094810	1597.74528474696	1597.07583520397	1596.52252553459	1598.96787207434	1598.23571612497	1598.82885416471	1598.13619040373	1598.34350919885	1596.18942692630	1596.39077770480	1597.49098807033	1598.25723639194	1596.50352107030	1596.57595275760	1598.39267813467	1597.29939040078	1598.42365248984	1597.38437859039	1597.59408423734	1596.88302230058	1598.49329639382	1597.94166873879	1597.56012797546	1596.93741337947	1598.37274703915	1598.53588631743	1597.07328825851	1597.02128545888	1596.89892168318	1596.68517149907	1597.50161196067	1596.95334416920	1598.29909563838	1598.21189184844	1596.20726002439	1598.15524544847	1597.51746411967	1598.95378722867	1596.54225852583	1596.61133584051	1597.54490242964	1598.25480077225	1598.88944585687	1597.80405973686	1598.63113157498	1597.16823421499	1597.25778269978	1596.37871197174	1597.16793310028	1597.52124516335	1595.85057507975	1597.45521875735	1598.46479287976	1597.98191247239	1596.98518181048	1598.79827800383	1597.36478401321	1597.09795565534	1598.09410245465	1596.69622940905	1597.76175376248	1597.55591328282	1597.61289391446	1595.87065418773	1599.31192719010	1595.61162918416	1596.55343246666	1597.45587253614	1598.61813455180	1598.19289858840	1597.57280327044	1597.41385169355	1596.84846743422	1597.39361100817	1597.11512409435	1595.46465245436	1596.14832990201	1597.40532162371	1597.24479703532	1598.15309274819	1598.37418382560	1597.50190165752
